Member_number,Date,productId,items
2518,03-05-2015,23,3
2622,07-03-2015,66,1
4321,29-01-2015,1,3
2050,28-06-2015,74,3
2146,20-06-2015,26,3
3938,26-05-2015,26,3
1636,19-09-2015,5,1
4694,29-07-2015,58,3
2432,07-07-2015,27,2
4937,18-05-2015,2,2
1293,01-03-2015,2,3
2883,17-02-2015,7,3
2267,30-01-2015,8,2
3997,09-06-2015,23,2
4792,20-07-2015,30,1
2292,25-03-2015,70,2
1018,23-05-2015,16,2
4922,13-02-2015,8,3
3151,25-09-2015,17,2
2517,04-07-2015,3,1
1499,17-05-2015,2,2
4993,21-01-2015,14,3
1606,11-11-2015,9,3
2918,10-08-2015,2,2
1815,13-01-2015,19,3
4524,05-07-2015,40,1
1395,11-06-2015,20,1
3456,16-06-2015,22,2
1597,05-02-2015,64,2
2315,02-05-2015,66,2
4095,29-09-2015,8,3
3680,24-11-2015,23,1
2847,23-11-2015,25,1
3426,25-10-2015,18,3
4750,04-08-2015,18,1
1384,09-08-2015,3,2
3120,09-08-2015,57,2
1081,25-04-2015,27,2
1171,05-05-2015,17,1
4932,08-07-2015,50,2
4189,11-09-2015,19,3
4455,09-09-2015,71,3
2928,11-02-2015,23,1
4817,18-03-2015,9,3
4257,28-06-2015,58,3
4254,20-07-2015,22,1
4071,19-09-2015,19,2
2109,28-10-2015,19,2
1412,05-07-2015,22,2
4088,23-09-2015,99,1
4056,20-10-2015,1,3
4441,05-05-2015,40,2
4363,01-07-2015,2,2
2107,27-11-2015,9,1
2941,23-02-2015,51,2
1497,26-07-2015,71,1
2211,01-01-2015,11,3
3510,02-01-2015,9,1
4074,27-05-2015,23,1
3190,21-11-2015,2,1
2297,01-03-2015,20,1
3311,01-07-2015,95,3
3085,21-01-2015,38,3
3693,16-11-2015,2,2
4859,07-07-2015,23,3
2125,25-06-2015,74,3
2261,04-04-2015,9,2
3679,27-11-2015,40,3
4165,18-08-2015,19,1
3538,01-03-2015,7,1
3913,19-02-2015,29,2
2336,14-04-2015,100,2
3549,01-08-2015,8,2
4434,21-09-2015,8,1
2854,08-02-2015,4,3
3413,08-02-2015,9,1
1780,13-10-2015,101,2
2899,06-09-2015,19,3
2106,13-08-2015,17,3
3929,30-07-2015,79,1
3857,01-10-2015,17,2
4459,18-12-2015,17,1
4551,28-07-2015,10,3
4042,17-12-2015,9,1
2599,06-05-2015,10,1
1045,25-11-2015,10,2
4677,24-01-2015,11,2
1580,14-06-2015,7,3
3269,07-10-2015,74,1
4368,29-01-2015,9,1
1111,20-11-2015,8,1
4841,13-09-2015,10,3
3047,07-09-2015,19,3
4349,14-03-2015,7,2
3580,24-11-2015,58,2
2370,18-07-2015,53,2
3094,28-06-2015,9,1
1146,12-09-2015,23,1
2287,16-12-2015,64,2
3911,23-08-2015,64,1
4891,19-04-2015,102,2
4837,02-12-2015,7,3
4464,21-10-2015,19,2
2940,18-10-2015,9,3
4972,06-02-2015,7,1
4890,03-07-2015,29,2
4295,17-07-2015,29,1
2729,24-09-2015,17,3
1125,19-11-2015,47,3
1850,11-01-2015,1,3
2928,22-09-2015,9,1
3717,30-05-2015,21,1
3809,24-03-2015,38,1
3437,02-02-2015,19,1
1481,17-01-2015,18,3
1050,04-05-2015,57,3
2918,16-03-2015,32,2
4499,08-08-2015,64,2
4117,06-01-2015,20,1
1630,22-05-2015,103,3
3715,11-05-2015,2,3
3512,17-11-2015,104,3
1197,27-04-2015,7,2
3958,04-03-2015,7,2
4890,14-09-2015,57,3
3112,19-05-2015,5,3
4502,22-11-2015,22,3
4719,01-06-2015,1,2
1516,28-01-2015,20,3
4281,18-10-2015,71,3
1566,30-04-2015,40,1
4641,29-11-2015,29,1
2561,26-02-2015,22,2
2344,17-12-2015,58,3
2643,21-04-2015,1,3
3236,09-04-2015,48,1
4863,30-12-2015,51,2
2264,12-01-2015,43,1
3168,20-03-2015,4,1
1282,18-11-2015,28,1
2832,02-11-2015,4,1
3067,27-11-2015,28,3
1847,17-04-2015,51,3
3525,14-02-2015,9,1
1231,14-10-2015,19,2
3471,28-03-2015,57,2
2421,22-11-2015,19,2
4092,14-06-2015,66,2
1577,16-03-2015,8,1
3463,13-06-2015,3,3
3518,01-08-2015,29,2
4325,14-10-2015,18,1
4947,18-11-2015,7,2
2194,11-01-2015,4,2
2868,20-03-2015,23,1
3211,30-09-2015,105,3
4537,01-01-2015,29,3
2243,15-09-2015,40,1
2399,21-01-2015,24,3
4133,22-01-2015,7,1
2937,17-06-2015,68,1
1029,14-03-2015,51,1
4384,22-09-2015,7,3
3756,22-07-2015,38,1
1646,19-06-2015,100,2
3066,30-11-2015,22,3
1259,27-11-2015,23,3
2245,28-01-2015,30,3
3289,01-03-2015,1,3
3742,22-08-2015,19,2
4537,09-04-2015,19,3
4531,29-09-2015,23,3
3764,05-10-2015,19,1
1581,13-08-2015,40,3
2859,11-02-2015,40,2
2175,06-03-2015,4,2
1301,03-11-2015,6,2
3465,01-11-2015,17,2
2203,27-06-2015,106,3
2113,16-08-2015,64,3
3072,26-01-2015,17,2
2805,17-08-2015,5,2
2511,14-07-2015,53,3
2120,26-01-2015,8,2
2346,24-04-2015,1,1
2071,14-10-2015,8,2
2610,26-02-2015,5,2
3489,18-11-2015,26,1
3458,13-08-2015,19,1
4869,06-02-2015,10,3
2580,11-04-2015,19,3
3305,24-06-2015,71,1
3811,24-06-2015,25,1
1782,16-08-2015,38,3
3050,07-04-2015,18,2
4924,14-09-2015,5,1
1480,21-11-2015,5,3
3508,15-08-2015,2,2
2545,18-11-2015,7,1
3638,06-06-2015,7,2
3971,30-12-2015,20,3
4536,06-04-2015,1,1
2707,12-06-2015,9,2
1382,29-09-2015,27,1
4648,14-09-2015,29,2
2699,18-04-2015,4,3
3119,05-02-2015,19,3
4695,09-09-2015,23,1
4778,24-08-2015,7,2
3451,26-04-2015,1,1
2221,16-12-2015,4,1
4217,23-11-2015,23,2
1334,07-06-2015,10,2
2499,22-11-2015,22,2
3585,21-07-2015,7,3
3161,08-11-2015,12,1
2434,06-06-2015,8,1
4448,06-01-2015,9,3
4597,13-07-2015,9,2
4584,09-10-2015,8,3
1606,10-03-2015,29,3
3323,12-11-2015,71,3
1308,14-03-2015,23,1
1331,07-10-2015,54,3
2386,30-01-2015,10,1
3910,28-02-2015,19,1
4274,01-08-2015,50,1
3101,21-01-2015,10,2
4416,23-12-2015,48,1
2375,09-12-2015,23,1
1819,09-09-2015,22,2
3981,02-10-2015,69,1
3553,01-06-2015,69,3
3846,28-01-2015,17,3
3037,23-02-2015,85,1
3469,09-02-2015,4,2
1601,09-12-2015,2,3
4040,03-03-2015,19,2
3926,07-06-2015,19,2
4201,14-10-2015,1,3
4274,30-09-2015,9,2
2665,13-04-2015,33,3
3153,08-10-2015,9,2
2691,07-09-2015,9,3
4022,31-07-2015,10,1
3716,10-11-2015,1,3
4537,12-10-2015,50,3
4875,11-06-2015,7,3
3822,25-09-2015,21,3
3609,12-12-2015,10,2
4428,23-08-2015,23,1
3947,16-04-2015,5,3
2448,17-08-2015,17,2
2688,11-04-2015,19,1
3764,24-07-2015,33,1
4523,24-08-2015,9,1
3698,30-08-2015,19,1
3898,21-08-2015,1,3
1761,02-10-2015,50,3
2689,11-01-2015,50,2
1627,11-04-2015,5,2
4629,16-11-2015,7,2
2790,30-12-2015,18,1
4496,23-01-2015,30,1
1934,27-02-2015,38,3
2513,12-02-2015,25,1
3298,28-01-2015,25,1
4214,20-03-2015,19,1
2480,14-08-2015,23,2
4962,29-03-2015,81,2
3960,20-06-2015,9,3
2074,23-01-2015,73,1
2625,03-10-2015,10,1
1557,04-08-2015,8,3
2007,28-08-2015,51,1
2120,07-10-2015,23,1
4289,08-09-2015,45,2
2356,31-01-2015,10,3
4301,30-09-2015,74,3
2950,07-02-2015,9,3
2263,02-07-2015,9,3
3186,25-11-2015,107,2
2655,01-07-2015,23,2
1491,18-06-2015,9,1
2069,10-02-2015,23,1
3012,20-09-2015,23,1
2681,24-02-2015,38,1
4144,06-11-2015,22,2
3919,07-10-2015,74,3
2777,01-06-2015,14,2
4119,09-05-2015,2,1
3597,23-06-2015,23,2
2110,15-05-2015,27,3
3523,19-04-2015,5,3
3364,14-09-2015,7,2
3759,08-09-2015,7,2
4014,15-11-2015,38,2
3140,27-08-2015,60,1
2787,24-06-2015,38,2
2525,16-11-2015,10,2
2555,05-12-2015,95,2
2419,07-04-2015,19,3
4257,21-08-2015,8,3
4267,16-06-2015,29,1
2364,08-09-2015,10,1
4008,04-05-2015,37,3
1231,28-06-2015,40,3
1651,06-05-2015,1,3
1371,11-05-2015,9,2
2501,09-09-2015,66,2
1467,02-05-2015,19,3
1015,04-05-2015,7,2
4697,10-02-2015,21,2
2727,30-09-2015,9,1
3592,10-06-2015,19,3
1279,19-07-2015,22,3
1708,02-04-2015,73,2
2305,05-01-2015,25,3
3294,03-07-2015,44,1
4147,16-09-2015,3,1
3850,03-09-2015,27,1
1624,22-12-2015,32,3
3023,06-05-2015,66,3
2771,26-08-2015,9,3
1144,01-04-2015,57,3
3938,18-05-2015,2,3
4180,07-09-2015,51,1
1053,09-07-2015,21,2
2671,27-07-2015,100,1
2001,09-09-2015,17,3
2095,29-09-2015,49,1
3245,08-12-2015,2,3
4878,18-04-2015,7,3
3489,09-03-2015,1,1
3300,25-07-2015,104,3
3090,14-02-2015,2,2
4441,18-02-2015,38,3
1242,18-05-2015,19,2
1190,11-06-2015,22,2
1983,06-07-2015,26,3
1872,24-08-2015,4,1
4291,09-12-2015,19,2
4400,11-12-2015,49,1
1628,05-02-2015,10,2
1345,21-03-2015,2,3
2732,02-04-2015,19,3
3410,29-10-2015,29,2
1920,09-02-2015,2,3
3241,20-09-2015,22,2
2962,26-04-2015,7,3
2492,10-04-2015,9,1
2416,05-11-2015,58,3
1538,08-03-2015,19,1
3801,23-10-2015,22,3
3202,29-09-2015,29,1
4471,28-02-2015,27,3
4939,14-10-2015,7,1
2575,13-03-2015,6,2
4419,23-12-2015,4,2
4217,01-12-2015,2,1
1968,10-01-2015,108,3
3084,12-08-2015,10,1
4807,18-06-2015,11,3
4781,22-11-2015,29,2
2432,06-10-2015,2,3
2951,05-09-2015,7,2
1452,09-05-2015,29,3
1603,23-07-2015,25,3
4727,21-11-2015,9,3
4751,19-11-2015,10,1
4296,24-01-2015,9,1
2555,11-11-2015,50,2
1416,20-06-2015,4,2
1919,18-08-2015,33,1
2069,02-07-2015,10,2
4509,23-07-2015,19,1
4864,22-07-2015,25,3
1575,04-01-2015,18,2
2969,28-09-2015,36,2
4301,20-12-2015,109,1
3855,02-12-2015,11,2
3202,16-04-2015,18,2
2167,14-03-2015,7,3
4148,07-01-2015,57,2
2517,28-01-2015,22,3
2840,24-03-2015,9,1
1212,19-06-2015,1,2
2735,01-06-2015,18,3
1212,31-07-2015,22,1
1324,26-03-2015,18,2
2431,29-06-2015,73,1
4526,08-06-2015,7,2
1662,12-06-2015,8,1
3802,15-10-2015,7,1
2532,08-01-2015,51,3
1316,26-03-2015,45,1
2304,01-07-2015,17,2
1955,13-02-2015,19,2
2243,31-01-2015,37,3
3859,03-08-2015,52,2
3156,02-08-2015,13,2
4605,23-10-2015,9,2
1864,27-09-2015,48,1
4102,13-05-2015,73,1
4835,22-05-2015,45,2
1668,14-03-2015,37,3
3130,02-05-2015,19,1
1110,20-11-2015,2,3
2240,07-07-2015,19,2
4647,17-02-2015,38,2
3872,07-02-2015,2,1
3184,24-10-2015,22,2
4623,08-07-2015,35,1
2111,25-02-2015,60,2
3068,19-06-2015,4,2
4533,21-05-2015,110,1
3926,30-06-2015,74,1
1605,18-06-2015,18,1
4468,15-06-2015,23,2
2041,24-09-2015,40,2
3835,11-05-2015,2,3
3601,03-02-2015,19,1
2307,29-06-2015,25,2
1767,18-04-2015,57,2
4251,21-12-2015,38,1
1365,02-11-2015,50,3
1665,11-04-2015,2,1
2447,25-06-2015,10,3
4825,05-09-2015,3,2
4844,23-02-2015,23,3
3319,03-03-2015,73,2
2536,07-11-2015,2,1
1857,10-08-2015,3,1
4133,27-07-2015,22,1
2128,20-06-2015,29,3
1793,24-09-2015,58,2
3445,15-02-2015,19,1
2041,17-07-2015,39,1
1178,23-03-2015,73,2
2080,21-04-2015,1,1
1928,17-09-2015,68,2
2884,08-05-2015,64,2
3532,25-01-2015,57,2
1892,20-11-2015,40,2
2880,03-11-2015,107,2
2033,14-02-2015,8,3
3176,17-01-2015,22,1
3768,16-01-2015,23,3
3404,07-12-2015,16,1
3891,22-11-2015,20,3
2974,26-12-2015,37,2
3831,07-03-2015,44,1
1924,02-03-2015,111,1
4182,21-08-2015,24,3
1811,24-05-2015,49,3
1283,13-11-2015,64,1
2154,15-03-2015,60,3
4543,23-10-2015,5,3
4642,03-12-2015,5,3
2360,18-02-2015,5,2
3231,31-03-2015,19,2
1356,08-09-2015,59,3
4895,10-08-2015,25,3
3390,01-12-2015,25,2
4495,06-03-2015,7,2
1202,22-04-2015,18,1
1811,23-09-2015,18,1
4996,20-02-2015,80,2
3291,02-08-2015,1,3
1878,27-11-2015,7,3
1483,27-06-2015,5,3
4683,23-09-2015,74,3
4386,08-09-2015,7,1
4825,15-11-2015,16,2
2549,13-05-2015,4,3
4965,11-10-2015,25,1
3251,10-09-2015,38,3
4932,20-11-2015,1,2
3986,23-07-2015,27,1
1616,19-01-2015,29,2
1239,02-07-2015,74,2
4993,09-02-2015,7,1
2762,18-12-2015,51,1
1035,08-09-2015,2,1
4717,16-05-2015,25,1
4662,17-11-2015,5,1
4267,10-10-2015,42,1
3500,18-01-2015,57,1
4866,21-08-2015,19,3
2492,18-06-2015,4,2
1044,09-02-2015,1,1
2070,19-12-2015,112,3
3761,06-08-2015,7,3
1145,07-10-2015,1,3
3324,06-06-2015,113,2
4455,26-12-2015,19,1
3465,30-07-2015,19,3
3940,16-01-2015,8,2
4934,31-10-2015,25,2
3793,22-01-2015,25,2
2956,02-12-2015,5,3
3662,20-07-2015,2,1
3755,14-04-2015,22,3
4173,11-05-2015,18,3
3353,06-03-2015,66,1
2193,03-09-2015,21,1
2086,02-06-2015,114,1
1570,20-03-2015,4,2
1233,31-07-2015,10,1
4647,30-01-2015,57,3
3178,03-01-2015,5,1
2765,04-09-2015,11,3
4221,04-01-2015,19,2
4265,12-12-2015,5,3
3532,26-05-2015,4,3
1967,03-09-2015,9,1
3474,25-02-2015,44,1
4075,05-01-2015,30,3
1551,11-05-2015,66,1
4609,07-11-2015,2,2
1975,26-09-2015,18,2
4859,09-09-2015,74,1
1502,31-10-2015,75,2
1901,21-04-2015,7,1
4487,20-07-2015,66,3
3364,29-06-2015,19,3
2537,14-10-2015,4,2
4719,22-08-2015,9,1
2348,11-12-2015,69,1
4294,03-12-2015,5,2
3774,12-01-2015,50,3
2250,15-10-2015,115,2
3034,07-05-2015,54,3
1799,07-08-2015,25,1
1278,07-11-2015,57,3
2837,22-04-2015,2,2
3056,15-08-2015,107,1
2447,15-10-2015,9,2
1452,27-10-2015,10,2
4838,31-01-2015,9,3
4822,04-07-2015,3,2
2571,02-05-2015,22,3
4310,27-02-2015,3,1
2133,11-07-2015,23,3
3568,17-10-2015,4,1
4474,10-11-2015,24,3
3354,27-01-2015,19,2
2389,04-06-2015,41,3
1742,05-07-2015,114,3
2574,18-05-2015,57,1
4498,07-04-2015,24,2
4612,30-04-2015,19,3
1075,29-01-2015,3,2
1371,22-01-2015,75,3
2960,21-06-2015,7,3
4434,23-02-2015,4,2
1378,12-10-2015,9,3
1615,25-01-2015,19,2
2503,08-02-2015,8,3
2381,01-04-2015,21,1
1613,25-08-2015,18,2
1031,26-08-2015,49,3
3200,01-04-2015,2,3
1138,24-02-2015,5,1
4958,24-05-2015,1,2
4858,15-02-2015,7,3
1616,08-12-2015,2,1
1270,03-02-2015,7,3
2347,27-01-2015,38,2
2076,04-12-2015,9,3
3597,07-07-2015,19,3
2151,29-09-2015,114,3
2940,07-11-2015,18,3
3475,14-12-2015,37,1
2715,15-03-2015,19,1
3644,02-10-2015,18,2
4573,25-01-2015,23,1
1649,29-11-2015,45,1
4079,17-08-2015,9,2
1844,13-11-2015,9,1
1420,08-12-2015,45,1
2879,23-07-2015,107,2
2440,08-06-2015,23,2
4095,29-12-2015,15,2
2437,15-11-2015,58,3
1324,24-01-2015,15,3
4184,15-12-2015,18,2
4574,03-10-2015,75,2
4881,26-03-2015,5,2
3790,04-08-2015,24,3
2616,17-03-2015,23,3
1275,04-06-2015,45,1
2131,15-04-2015,8,1
2509,03-02-2015,18,2
3077,31-08-2015,10,3
3653,12-09-2015,39,3
2922,26-12-2015,3,3
2971,27-01-2015,27,2
1463,28-09-2015,1,1
4323,11-10-2015,116,2
2632,01-07-2015,23,1
1481,04-06-2015,18,1
1283,06-03-2015,114,2
1164,01-02-2015,4,1
4275,11-09-2015,10,1
2600,18-02-2015,23,3
2084,15-08-2015,22,1
1621,20-02-2015,29,2
1291,06-03-2015,2,2
3301,25-04-2015,38,1
2715,08-01-2015,5,3
4150,26-08-2015,1,3
1775,11-10-2015,1,1
2073,04-02-2015,19,1
1912,22-08-2015,50,2
4033,06-06-2015,30,1
4877,28-02-2015,57,3
2590,28-09-2015,2,1
3982,28-01-2015,38,2
2782,09-06-2015,5,2
2100,27-01-2015,51,2
1785,21-12-2015,19,2
3166,28-04-2015,23,2
2251,29-03-2015,21,1
1528,20-02-2015,19,1
2012,29-03-2015,5,1
3309,28-10-2015,28,1
1220,08-09-2015,24,2
2165,17-06-2015,38,3
3337,01-02-2015,2,1
4058,30-12-2015,69,3
1000,27-05-2015,38,1
3357,08-06-2015,3,1
2222,08-01-2015,18,3
1207,14-11-2015,9,2
3511,07-06-2015,53,1
2171,02-08-2015,19,1
3078,01-09-2015,73,1
3879,25-06-2015,1,3
3472,06-02-2015,7,2
4519,03-11-2015,114,3
3275,26-10-2015,2,3
1763,13-09-2015,27,2
4619,27-05-2015,1,3
2955,05-06-2015,25,2
2700,15-11-2015,50,1
2830,28-05-2015,25,2
4940,21-08-2015,117,1
1311,29-06-2015,5,3
4116,01-05-2015,24,3
1476,22-03-2015,2,1
2918,04-11-2015,40,3
4121,01-11-2015,2,2
1824,01-11-2015,18,1
4293,05-07-2015,22,3
4308,05-12-2015,24,1
2998,14-07-2015,25,2
2874,05-01-2015,19,2
1281,11-02-2015,1,3
3471,14-01-2015,9,2
1936,15-08-2015,5,1
4163,30-05-2015,9,2
3369,29-12-2015,19,1
2335,13-01-2015,2,1
3957,15-02-2015,2,2
4841,02-05-2015,2,3
2184,07-12-2015,29,2
3118,29-12-2015,2,1
4728,25-04-2015,8,1
2527,11-08-2015,69,2
2926,08-11-2015,38,3
1773,01-11-2015,2,3
1801,12-06-2015,29,1
1916,13-11-2015,45,1
2523,04-04-2015,17,3
2550,08-06-2015,16,2
1319,19-05-2015,23,1
1649,16-05-2015,23,1
2202,07-08-2015,30,3
2569,16-07-2015,60,2
2925,22-08-2015,1,3
2293,24-06-2015,5,2
2190,11-10-2015,7,2
2234,24-12-2015,9,2
4779,24-10-2015,74,1
3031,27-10-2015,1,3
4275,05-07-2015,9,3
2696,09-05-2015,19,2
4453,02-08-2015,19,1
4776,08-02-2015,19,1
3471,12-10-2015,76,3
3143,21-01-2015,65,1
4312,22-04-2015,1,1
3327,04-05-2015,3,2
4344,06-05-2015,7,1
1718,11-03-2015,21,2
3041,10-07-2015,4,3
4110,06-02-2015,93,1
2947,28-04-2015,29,3
4280,06-12-2015,29,3
3022,15-11-2015,11,1
1941,16-09-2015,114,1
4494,06-08-2015,8,3
2749,22-06-2015,9,1
1241,22-05-2015,57,2
2066,23-03-2015,2,2
1777,11-07-2015,19,1
2178,03-05-2015,19,3
4727,11-04-2015,5,1
3433,01-10-2015,22,1
3035,08-11-2015,19,3
1464,07-03-2015,19,3
4161,03-05-2015,57,2
2654,25-11-2015,19,3
2206,21-03-2015,7,2
3950,05-12-2015,14,3
1706,07-03-2015,27,1
3726,26-05-2015,19,2
3325,29-11-2015,8,2
3732,29-11-2015,26,2
2563,06-01-2015,36,1
4924,01-03-2015,8,1
1742,12-12-2015,19,1
4929,27-07-2015,5,1
1092,09-10-2015,9,1
1907,19-07-2015,19,2
3540,05-03-2015,3,1
2990,11-07-2015,40,2
4088,05-03-2015,118,1
2028,20-12-2015,27,3
3026,24-01-2015,38,2
2209,20-04-2015,50,3
4071,15-10-2015,11,2
4393,24-11-2015,12,3
2047,08-05-2015,57,1
4610,19-07-2015,3,1
1269,30-09-2015,4,1
3629,11-01-2015,9,2
1899,19-10-2015,119,3
1982,24-02-2015,1,1
4977,19-04-2015,2,3
2399,12-02-2015,25,3
2675,15-09-2015,25,1
2760,12-07-2015,4,1
2058,04-06-2015,38,3
4065,07-07-2015,5,1
1450,16-11-2015,120,1
3739,06-08-2015,5,1
3128,21-07-2015,51,2
2331,28-11-2015,25,3
2505,10-10-2015,11,3
3758,13-01-2015,2,2
3574,13-02-2015,25,3
2563,29-12-2015,27,1
2128,09-07-2015,10,3
1230,27-01-2015,38,1
4373,12-08-2015,8,2
1693,05-09-2015,89,1
2743,13-07-2015,7,3
1612,05-03-2015,25,3
1835,22-06-2015,5,3
3574,08-05-2015,3,2
4102,08-04-2015,3,2
1283,15-03-2015,2,3
4719,04-10-2015,14,1
4596,05-06-2015,19,2
1380,13-05-2015,3,3
1150,04-12-2015,4,3
2937,20-06-2015,51,2
2495,04-07-2015,9,2
3581,25-12-2015,7,2
3458,27-04-2015,7,1
3723,14-03-2015,3,1
2249,22-01-2015,1,3
1430,17-12-2015,9,2
3039,28-11-2015,3,1
3455,01-02-2015,25,2
1831,09-01-2015,23,3
4831,27-02-2015,5,1
3816,18-12-2015,25,1
2314,06-09-2015,7,1
2743,24-03-2015,40,3
1538,30-11-2015,1,2
3604,15-04-2015,95,1
4734,22-11-2015,1,3
2363,24-06-2015,49,2
1484,27-08-2015,19,3
1764,29-09-2015,2,2
3595,23-03-2015,19,3
4303,25-12-2015,23,2
2695,07-01-2015,2,1
4538,28-11-2015,19,2
1979,21-11-2015,24,3
1148,27-09-2015,38,3
3443,04-04-2015,1,2
3334,17-03-2015,2,1
2508,06-10-2015,25,1
4136,11-08-2015,3,2
3599,25-05-2015,30,2
4540,20-10-2015,18,3
2590,16-12-2015,74,1
3361,21-06-2015,48,2
2855,08-11-2015,19,1
3949,01-04-2015,4,2
4836,03-07-2015,44,2
2464,13-05-2015,56,1
1788,09-10-2015,19,2
2061,05-04-2015,28,2
1963,30-12-2015,18,3
1485,15-05-2015,8,2
1771,20-03-2015,4,2
3758,04-09-2015,68,2
3180,04-05-2015,1,3
2406,07-12-2015,19,1
2255,27-04-2015,9,3
4826,25-01-2015,1,3
1737,23-01-2015,7,1
2404,08-03-2015,23,3
3467,28-01-2015,38,1
3395,19-08-2015,2,3
3405,04-03-2015,102,1
2718,23-03-2015,11,2
2927,03-02-2015,75,3
4137,26-12-2015,10,3
3282,22-06-2015,9,3
4567,10-09-2015,1,3
4550,09-11-2015,22,2
4223,03-10-2015,57,3
2363,25-10-2015,21,2
4806,24-11-2015,1,2
1153,08-12-2015,2,2
4515,11-01-2015,2,2
3200,11-02-2015,21,1
1012,03-10-2015,9,1
2585,14-03-2015,38,3
2229,19-03-2015,74,1
3406,23-10-2015,2,1
2234,15-07-2015,7,3
2549,14-06-2015,3,3
3385,16-02-2015,22,3
1746,08-08-2015,3,1
4632,09-03-2015,66,1
1476,29-03-2015,1,3
4738,15-08-2015,4,2
4235,26-04-2015,7,3
3574,05-11-2015,25,2
4614,23-02-2015,22,2
2216,17-11-2015,1,3
4425,17-10-2015,16,3
4666,02-12-2015,22,3
1148,09-07-2015,23,1
2351,06-01-2015,3,2
3543,17-05-2015,25,1
2955,06-06-2015,1,1
2257,13-03-2015,23,3
2612,01-02-2015,3,1
3488,21-12-2015,5,3
2021,12-01-2015,57,2
2186,01-09-2015,38,3
1696,02-03-2015,22,1
3309,17-05-2015,22,1
3092,24-12-2015,19,3
4497,20-02-2015,11,3
1848,27-06-2015,116,1
2466,27-07-2015,8,2
4411,22-07-2015,29,2
2295,21-03-2015,5,3
1914,21-01-2015,1,2
1290,22-09-2015,19,1
2293,19-12-2015,1,3
4027,12-05-2015,38,1
4693,01-07-2015,2,1
1056,13-09-2015,3,2
4221,27-02-2015,2,3
3248,14-01-2015,10,3
2815,10-09-2015,22,2
4207,08-07-2015,5,1
1160,04-09-2015,11,1
3868,22-01-2015,1,1
3707,26-06-2015,19,1
2335,23-07-2015,38,3
3432,04-04-2015,5,3
4510,05-04-2015,1,2
2893,06-10-2015,1,2
4902,16-04-2015,64,3
3443,23-10-2015,22,3
1864,30-06-2015,3,1
2071,30-09-2015,2,1
3092,11-04-2015,51,2
2845,01-10-2015,4,3
2314,25-11-2015,23,2
3882,19-10-2015,9,3
4309,15-09-2015,2,1
2369,08-09-2015,9,2
1787,09-05-2015,74,2
3284,19-11-2015,45,3
1375,11-10-2015,4,1
1949,06-03-2015,29,2
4805,04-05-2015,2,1
3759,02-04-2015,2,2
3160,27-02-2015,38,1
2764,23-01-2015,70,3
4225,01-05-2015,3,2
2719,10-04-2015,4,2
3856,02-04-2015,2,1
4079,20-09-2015,23,1
2455,04-01-2015,19,2
1582,06-08-2015,45,3
1776,15-02-2015,25,1
3096,22-08-2015,114,1
3453,16-12-2015,100,1
2731,11-04-2015,58,2
3899,24-12-2015,17,2
4886,26-01-2015,107,2
4455,04-01-2015,7,2
2690,06-03-2015,10,3
2171,28-07-2015,7,3
3015,12-06-2015,17,2
4938,29-03-2015,3,3
3449,10-10-2015,2,1
1848,06-07-2015,21,1
3818,17-12-2015,30,1
1540,23-02-2015,29,2
1424,09-10-2015,7,1
3888,13-12-2015,19,3
2711,18-08-2015,18,2
3363,25-01-2015,11,3
4633,17-08-2015,10,1
2864,03-08-2015,49,1
2500,05-01-2015,66,1
1477,13-05-2015,50,2
1635,25-11-2015,11,3
2401,19-12-2015,22,2
4971,17-05-2015,19,2
1230,19-05-2015,29,1
4414,23-01-2015,38,2
2906,08-07-2015,10,2
3856,22-03-2015,19,1
4025,27-04-2015,4,2
1414,24-05-2015,2,1
4793,24-11-2015,22,1
3101,17-01-2015,10,1
1651,17-12-2015,1,1
4304,14-02-2015,23,2
3663,07-11-2015,1,1
2525,23-10-2015,10,1
1625,08-10-2015,4,2
3812,11-08-2015,74,2
2879,28-12-2015,2,3
4180,11-11-2015,22,2
4187,31-07-2015,19,2
4292,05-12-2015,75,3
3043,05-01-2015,8,2
1819,18-12-2015,22,2
2446,08-09-2015,5,2
1701,17-05-2015,25,2
1047,09-08-2015,121,3
1065,27-10-2015,8,2
4360,23-02-2015,75,2
2818,11-11-2015,17,3
2008,30-08-2015,69,1
2624,18-08-2015,58,3
4564,04-11-2015,58,1
1049,01-07-2015,11,3
4433,25-03-2015,19,3
3433,19-05-2015,29,2
4799,22-04-2015,7,1
4774,16-07-2015,32,2
1153,18-02-2015,11,1
4776,25-10-2015,2,3
3596,19-01-2015,59,3
4097,28-11-2015,96,1
2262,04-11-2015,122,2
1518,07-09-2015,24,2
4593,18-08-2015,66,2
4322,03-12-2015,58,2
3633,29-12-2015,37,3
2356,31-08-2015,7,3
4268,16-04-2015,83,3
2775,06-08-2015,3,3
4757,16-06-2015,28,3
1231,27-01-2015,58,2
4323,17-12-2015,6,2
1182,21-01-2015,8,2
3266,19-08-2015,25,2
3109,29-06-2015,104,3
2450,31-07-2015,74,3
1208,24-08-2015,71,3
2115,24-06-2015,26,1
3774,17-12-2015,2,2
2904,17-09-2015,22,2
3438,26-10-2015,23,3
3872,22-01-2015,19,2
3985,20-01-2015,17,2
2483,04-07-2015,58,3
4445,01-12-2015,26,1
2462,25-03-2015,50,1
1068,01-07-2015,23,1
1458,24-02-2015,58,3
